x,y,y'
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\269.csv,.88683,0.890631
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\270.csv,.88868,0.89320844
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\271.csv,.89054,0.8961389
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\272.csv,.89239,0.8987297
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\273.csv,.89425,0.9011648
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\274.csv,.89610,0.9035644
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\275.csv,.89796,0.9054572
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\276.csv,.89981,0.90680504
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\277.csv,.90167,0.9063413
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\278.csv,.90353,0.90410066
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\279.csv,.90538,0.89873075
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\280.csv,.90724,0.8886763
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\281.csv,.90909,0.87473285
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\282.csv,.81818,0.8587982
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\283.csv,.81818,0.8455009
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\284.csv,.81818,0.83440596
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\285.csv,.81818,0.8266972
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\286.csv,.81818,0.822283
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\287.csv,.81818,0.8199176
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\288.csv,.81818,0.81905293
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\289.csv,.81818,0.8198485
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\290.csv,.81818,0.8207956
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\291.csv,.81818,0.82102704
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\292.csv,.81818,0.82161415
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\293.csv,.81818,0.8224775
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\294.csv,.81818,0.8232991
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\295.csv,.81818,0.82360655
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\296.csv,.81818,0.8236663
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\297.csv,.81818,0.82347345
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\298.csv,.81818,0.8234803
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\299.csv,.81818,0.8236033
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\300.csv,.81818,0.82390255
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\301.csv,.81818,0.82367915
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\302.csv,.81818,0.82340574
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\303.csv,.81818,0.82348204
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\304.csv,.81818,0.8231505
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\305.csv,.81818,0.82284683
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\306.csv,.81818,0.8226196
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\307.csv,.81818,0.8233139
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\308.csv,.81818,0.8227852
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\309.csv,.81818,0.82249856
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\310.csv,.81818,0.82253474
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\311.csv,.81818,0.8222425
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\312.csv,.81818,0.8221373
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\313.csv,.81818,0.82205355
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\314.csv,.81818,0.82288337
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\315.csv,.81818,0.8228483
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\316.csv,.81818,0.82358456
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\317.csv,.81818,0.8239553
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\318.csv,.81818,0.8233571
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\319.csv,.81818,0.82259077
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\320.csv,.81818,0.8214928
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\321.csv,.81818,0.8207226
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\322.csv,.81818,0.82011294
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\323.csv,.81818,0.8195349
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\324.csv,.81818,0.81947774
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\325.csv,.81818,0.8199549
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\326.csv,.81818,0.82222927
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\327.csv,.81818,0.82627803
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\328.csv,.81818,0.8334477
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\329.csv,.81818,0.84528106
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\330.csv,.81818,0.8609955
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\331.csv,.91095,0.8786823
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\332.csv,.91280,0.89373237
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\333.csv,.91466,0.906583
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\334.csv,.91651,0.91606426
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\335.csv,.91837,0.922259
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\336.csv,.92022,0.92644626
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\337.csv,.92208,0.92914104
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\338.csv,.92393,0.930157
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\339.csv,.92579,0.93103254
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\340.csv,.92764,0.9326163
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\341.csv,.92950,0.9338431
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\342.csv,.93135,0.9347695
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\343.csv,.93321,0.9357536
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\344.csv,.93506,0.93726337
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\345.csv,.93692,0.93901443
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\346.csv,.93878,0.9409939
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\347.csv,.94063,0.9427945
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\348.csv,.94249,0.94447273
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\349.csv,.94434,0.94596833
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\350.csv,.94620,0.948009
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\351.csv,.94805,0.95008296
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\352.csv,.94991,0.9518085
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\353.csv,.95176,0.9539509
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\354.csv,.95362,0.95606697
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\355.csv,.95547,0.95809335
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\356.csv,.95733,0.9592102
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\357.csv,.95918,0.9615457
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\358.csv,.96104,0.9636374
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\359.csv,.96289,0.9654121
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\360.csv,.96475,0.9675366
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\361.csv,.96660,0.9694376
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\362.csv,.96846,0.97133875
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\363.csv,.97032,0.97232115
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\364.csv,.97217,0.9741648
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\365.csv,.97403,0.9752253
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\366.csv,.97588,0.97667503
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\367.csv,.97774,0.97908294
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\368.csv,.97959,0.9816365
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\369.csv,.98145,0.98453766
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\370.csv,.98330,0.9870953
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\371.csv,.98516,0.9895039
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\372.csv,.98701,0.9918752
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\373.csv,.98887,0.99373305
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\374.csv,.99072,0.99506956
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\375.csv,.99258,0.99460554
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\376.csv,.99443,0.99238217
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\377.csv,.99629,0.987047
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\378.csv,.99814,0.97706956
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\379.csv,1.00000,0.9632352
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\380.csv,.90909,0.9474176
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\381.csv,.90909,0.9342395
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\382.csv,.90909,0.9232735
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\383.csv,.90909,0.91566515
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\384.csv,.90909,0.911297
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\385.csv,.90909,0.9089373
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\386.csv,.90909,0.9080484
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\387.csv,.90909,0.9088119
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\388.csv,.90909,0.9097385
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\389.csv,.90909,0.9099492
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\390.csv,.90909,0.9105232
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\391.csv,.90909,0.91138446
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\392.csv,.90909,0.9122009
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\393.csv,.90909,0.9124965
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\394.csv,.90909,0.91255
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\395.csv,.90909,0.91236085
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\396.csv,.90909,0.91236794
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\397.csv,.90909,0.91249365
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\398.csv,.90909,0.9127906
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\399.csv,.90909,0.91256046
