x,y,y'
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\269.csv,.75739,0.7472287
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\270.csv,.75912,0.7488405
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\271.csv,.76086,0.7504542
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\272.csv,.76260,0.75206894
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\273.csv,.76435,0.7536853
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\274.csv,.76609,0.7553025
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\275.csv,.76784,0.75692064
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\276.csv,.76959,0.75854033
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\277.csv,.77134,0.7601613
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\278.csv,.77309,0.76178336
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\279.csv,.77485,0.7634069
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\280.csv,.77661,0.76503164
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\281.csv,.77837,0.7666576
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\282.csv,.78013,0.7682851
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\283.csv,.78189,0.76991326
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\284.csv,.78366,0.7715432
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\285.csv,.78543,0.77317387
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\286.csv,.78719,0.77480626
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\287.csv,.78897,0.77643967
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\288.csv,.79074,0.77807426
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\289.csv,.79251,0.77971035
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\290.csv,.79429,0.78134733
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\291.csv,.79607,0.782986
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\292.csv,.79785,0.78462565
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\293.csv,.79964,0.7862668
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\294.csv,.80142,0.7879087
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\295.csv,.80321,0.7895523
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\296.csv,.80500,0.79119694
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\297.csv,.80679,0.79284286
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\298.csv,.80858,0.79449016
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\299.csv,.81038,0.79613847
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\300.csv,.81218,0.7977879
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\301.csv,.81398,0.7994387
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\302.csv,.81578,0.80109084
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\303.csv,.81758,0.80274457
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\304.csv,.81939,0.80439895
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\305.csv,.82119,0.8060547
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\306.csv,.82300,0.8077121
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\307.csv,.82481,0.80937046
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\308.csv,.82663,0.8110298
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\309.csv,.82844,0.8126906
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\310.csv,.83026,0.81435275
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\311.csv,.83208,0.8160158
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\312.csv,.83390,0.8176803
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\313.csv,.83572,0.81934625
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\314.csv,.83755,0.8210131
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\315.csv,.83938,0.8226815
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\316.csv,.84121,0.82435095
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\317.csv,.84304,0.82602185
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\318.csv,.84487,0.82769394
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\319.csv,.84671,0.82936716
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\320.csv,.84854,0.83104163
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\321.csv,.85038,0.83271754
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\322.csv,.85222,0.8343945
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\323.csv,.85407,0.83607256
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\324.csv,.85591,0.837752
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\325.csv,.85776,0.83943284
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\326.csv,.85961,0.84111434
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\327.csv,.86146,0.8427975
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\328.csv,.86331,0.84448195
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\329.csv,.86517,0.8461677
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\330.csv,.86703,0.8478548
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\331.csv,.86889,0.8495424
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\332.csv,.87075,0.85123163
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\333.csv,.87261,0.85292244
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\334.csv,.87448,0.8546145
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\335.csv,.87634,0.8563074
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\336.csv,.87821,0.85800177
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\337.csv,.88008,0.85969734
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\338.csv,.88196,0.861394
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\339.csv,.88383,0.86309224
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\340.csv,.88571,0.8647911
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\341.csv,.88759,0.8664915
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\342.csv,.88947,0.8681932
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\343.csv,.89135,0.8698963
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\344.csv,.89324,0.8716004
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\345.csv,.89513,0.87330544
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\346.csv,.89701,0.8750123
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\347.csv,.89891,0.87672
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\348.csv,.90080,0.8784291
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\349.csv,.90269,0.8801394
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\350.csv,.90459,0.88185126
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\351.csv,.90649,0.8835639
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\352.csv,.90839,0.88527817
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\353.csv,.91030,0.8869934
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\354.csv,.91220,0.88870996
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\355.csv,.91411,0.89042735
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\356.csv,.91602,0.8921464
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\357.csv,.91793,0.8938665
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\358.csv,.91984,0.8955877
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\359.csv,.92176,0.8973107
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\360.csv,.92367,0.89903474
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\361.csv,.92559,0.90075964
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\362.csv,.92751,0.9024857
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\363.csv,.92944,0.9042134
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\364.csv,.93136,0.90594274
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\365.csv,.93329,0.90767246
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\366.csv,.93522,0.9094035
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\367.csv,.93715,0.91113603
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\368.csv,.93908,0.91286975
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\369.csv,.94102,0.91460466
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\370.csv,.94296,0.91634077
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\371.csv,.94489,0.9180782
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\372.csv,.94684,0.9198169
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\373.csv,.94878,0.92155653
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\374.csv,.95072,0.92329764
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\375.csv,.95267,0.9250398
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\376.csv,.95462,0.9267834
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\377.csv,.95657,0.92852813
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\378.csv,.95852,0.93027425
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\379.csv,.96048,0.9320213
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\380.csv,.96244,0.93376964
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\381.csv,.96440,0.9355193
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\382.csv,.96636,0.93727005
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\383.csv,.96832,0.93902224
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\384.csv,.97028,0.9407757
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\385.csv,.97225,0.94253004
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\386.csv,.97422,0.9442857
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\387.csv,.97619,0.9460429
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\388.csv,.97816,0.94780105
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\389.csv,.98014,0.94956046
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\390.csv,.98212,0.95132107
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\391.csv,.98410,0.9530831
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\392.csv,.98608,0.95484626
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\393.csv,.98806,0.9566106
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\394.csv,.99004,0.95837617
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\395.csv,.99203,0.96014285
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\396.csv,.99402,0.9619107
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\397.csv,.99601,0.96367985
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\398.csv,.99800,0.9654504
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\399.csv,1.00000,0.96722203
